,twitter_id,sex,partito
1912,antolor15,M,1
1913,Danidu70,F,1
1914,marciolabio,M,1
1915,Marco35763312,M,1
1916,tradercredit,F,1
1917,luigifalco_na,M,1
1918,stefano_pid,M,1
1919,LorenzoMorlini,M,1
1920,MicheLoverier,F,1
1921,cornovandalo,M,1
1922,1968Gigi,M,1
1923,marzio21,M,1
1924,ViresPopuli,M,1
1925,CorbiaAngelo,M,1
1926,alcarbone1037,M,1
1927,SergejCianca,M,1
1928,maxmonti15,M,1
1929,salvatore1953,M,1
1930,salvoesabri,M,1
1931,LuigiCARLINO1,M,1
1932,fvitale,M,1
1933,andream37006950,M,1
1934,MerlinoMmerlino,M,1
1935,valencia1giral,-,1
1936,f322ff248763488,M,1
1937,Sanfra2017,M,1
1938,ancarola1973,F,1
1939,Manudelcompare,M,1
1940,dinorazi,M,1
1941,riccavilla02,M,1
1942,edheltiziana,F,1
1943,Marinadiluglio,F,1
1944,GennaroVitolo,M,1
1945,Marco26401377,M,1
1946,Giorgio_Pulici,M,1
1947,GiannaPentenero,F,-1
1948,Loris20271044,M,1
1949,lucripif,F,1
1950,GiorgioTudini,M,1
1951,MikelaAmisano,F,1
1952,Maria19926942,F,1
1953,teresa94303102,F,1
1954,romeoservini,M,1
1955,MatiCalvelo,F,1
1956,Massimi78332590,M,1
1957,FiorellaRosso1,F,1
1958,emanuel89834221,M,1
1959,GiovanniMazzo16,M,1
1960,cinziabrunelli,F,1
1961,MAJO64,M,1
1962,NunziataMonter1,F,1
1963,Rossana58855491,F,1
1964,brunimaurizio,M,1
1965,spigoletta2003,F,1
1966,bobskla,F,1
1967,RobertoCostan14,M,1
1968,Rosy73568357,F,1
1969,macagnonegian89,M,1
1970,marco0505,M,1
1971,contemao76,M,1
1972,Catia78660069,F,1
1973,FMoneti,F,1
1974,GIOVANNI932,M,-1
1975,Sghp910Valeri,M,1
1976,gvcarbone,M,1
1977,_Aries_90,F,1
1978,pietrosanna7,M,1
1979,Valdorad,M,1
1980,FrancescaFirett,F,1
1981,unzunzz,M,1
1982,toro51071,M,1
1983,fgagliano13,M,1
1984,Dario78242394,M,1
1985,stefanoparisio,M,1
1986,anna_guerrasio,F,1
1987,Emanuel27825992,M,1
1988,Hippo88181460,U,1
1989,FIpuglia2020,U,1
1990,cliftopolis,U,1
1991,Willy17498364,U,1
1992,OstricaPallida,F,1
1993,cosimo26745079,M,1
1994,Giangaetano9,M,-1
1995,tattikone,M,1
1996,qpmn24012019,M,1
1997,rananera,M,-1
1998,Roberto67076018,M,1
1999,mencarelli81,M,1
2000,AlexGorrieri,M,1
2001,JEECK7,M,1
2002,sarahscinia,F,1
2003,RStrones,U,-1
2004,m_lucchina,M,1
2005,ErikaMarrika,F,1
2006,GianlucaDeFilio,M,1
2007,VITOLEONARDOBE1,M,1
2008,MauriziaGaccio3,F,1
2009,frankurioso,M,1
2010,CGialla,U,1
2011,MarcoHarald,M,-1
2012,ParimaxParise,U,1
2013,PacconeSamantha,F,1
2014,ValeMelons,F,1
2015,MaxGag51,M,-1
2016,AlessandroP_93,M,-1
2017,Paolo91296530,M,1
2018,giampca,M,-1
2019,DaniloGinestra,M,1
2020,leone972,M,1
2021,paolorivieccio,M,1
2022,Hansrudi60,M,1
2023,mattiapatrini_,M,-1
2024,Leongra1981,M,1
2025,gigidangio,M,1
2026,Giusepp86601476,M,1
2027,AngeloBramato,M,-1
2028,thisismvitale,M,1
2029,DavideS39838905,M,1
2030,mpiane27,M,1
2031,ghiuvanninu,M,1
2032,AntonioStelvio6,M,1
2033,Voiceonlyvoice,U,1
2034,OtySeven,M,1
2035,FabioAppetiti,M,1
2036,petragianotti,F,1
2037,Sara22431882,F,1
2038,RoPagD,M,-1
2039,estigazzii,U,1
2040,mkolig,M,1
2041,federicosassi,M,1
2042,giustam,M,1
2043,MassimoGIANNOT2,M,1
2044,nico_camarda,M,-1
2045,avmcommerce,U,1
2046,lag_mary,U,1
2047,gvmacca,M,-1
2048,Peira_27,M,1
2049,antoniopascotto,M,1
2050,GABRIELLIMAURO,M,1
2051,WeAreACMilan12,U,1
2052,notizie_le,U,1
2053,lazerba2,U,1
2054,e_colpa,U,1
2055,Caproni20,U,1
2056,SStelluto,F,1
2057,JwMichela,F,1
2058,MichelaLucenti,F,1
2059,NordeSud2,U,1
2060,Giovannino_11,M,1
2061,uilloc73,M,1
2062,SimonaMancini72,F,1
2063,mannarino_luca,M,1
2064,DottVicidomini,F,1
2065,ChriPenneasy,M,1
2066,MattiaLor3,M,1
2067,Antonin92413762,M,1
2068,PietroDiMauro,M,1
2069,giorgiolga,M,1
2070,LiberoBalata,U,1
2071,Alessan20341293,M,1
2072,Constan47148407,M,1
2073,ignazio_puccio,M,1
2074,manuxcecco,U,1
2075,pina_caccavale,F,1
2076,whiteli57617904,U,1
2077,josie_it,F,1
2078,ferazul77,U,1
2079,FondazioneStudi,U,1
2080,Salvato07121946,M,1
2081,EazyMoDzV1,U,1
2082,Moana07899889,F,1
2083,AntonioTolomeo5,M,1
2084,paolopiacenza,M,1
2085,fotovoltaico_Sr,M,1
2086,AngeloPompy,M,1
2087,massimo__mora,M,1
2088,55dogos,M,1
2089,Lega_Massa,U,1
2090,buonfuturo,M,1
2091,LivornoPress,U,1
2092,AnnalisaVolpin2,F,1
2093,Mario84441682,M,1
2094,JohnSoft62,M,1
2095,EuclideGmail,M,1
2096,GIUSEPPECACACE8,M,1
2097,giootta2000,M,-1
2098,Nero54947910,M,1
2099,Marcell80413701,F,1
2100,Stefy87552791,F,1
2101,vorrei_il,U,1
2102,VitaDelNumero4,M,-1
2103,NCNMERCH,U,1
2104,clabucar,M,1
2105,doctormaw,M,1
2106,Highlan37740738,U,1
2107,Alessan00327153,M,1
2108,JeSuisCialis,M,1
2109,kabornat,M,-1
2110,NazzarenoMilaz,U,1
2111,AlessandroBera1,M,1
2112,menellamarullo,F,1
2113,topolino_69,M,1
2114,IncazzatoCronic,U,1
2115,iro20101,U,1
2116,pietrocolombox,M,1
2117,bisogni_stefano,M,1
2118,star_titta,U,1
2119,ferdina75517193,M,1
2120,ErRiccetto,U,1
2121,Grace_Crocco,F,1
2122,Massimi88957198,M,1
2123,_lesfleurs_,F,1
2124,Filippo_Borioni,M,1
2125,GennaroCimmino3,M,1
2126,Spiderm20306491,U,1
2127,antonella19821,F,1
2128,barbapastellata,U,1
2129,Joe72903774,M,1
2130,Adnane_Alien,M,1
2131,alexbianconero8,M,1
2132,GiboFuz,M,1
2133,capogriso,M,1
2134,animaleraro1,M,1
2135,francirisso,F,1
2136,ImraKahnn,F,1
2137,web_clochard,M,1
2138,antonpatrascl1,M,1
2139,Riccardo_msc93,M,1
2140,DeDebellis,M,1
2141,giusmaida,M,1
2142,spartiato82,M,1
2143,Dorlec3,M,1
2144,OnRobertoRosso,M,1
2145,imbsadgirl,F,1
2146,Danielablondy,F,1
2147,CelLorenzini,M,1
2148,Ariberto46,M,1
2149,lexsaitta,M,1
2150,good_stefano,M,1
2151,bernardiwilliam,M,1
2152,LucaProietti28,M,1
2153,Francocarli2,M,1
2154,Cimoize,M,1
2155,valoproduction,U,1
2156,Nero22284678,U,1
2157,AnielloPiscite3,M,1
2158,AmedeoGiuntini,M,1
2159,CiccoUmberto,M,1
2160,angelosomma69,M,1
2161,AngeloCristofa3,M,1
2162,SindacatoAGL,U,1
2163,FascianiRoberto,M,1
2164,fran_colino,M,-1
2165,SolveUndCoagula,M,1
2166,AsterixLG,U,1
2167,Elena91217575,F,1
2168,xCenters,U,1
2169,amepocho88,M,1
2170,BernardinLucio,M,1
2171,Leo_Antonino82,M,1
2172,LauraSala1969,F,1
2173,MaxiM_578,M,1
2174,Leandrolibera20,M,1
2175,GualtieroPigno1,M,1
2176,TumminelloFabio,M,1
2177,MarzioStornelli,M,1
2178,laura_damb,F,1
2179,NODITTATURAPD,U,1
2180,AmoRomaMia,U,1
2181,StarwarsMauro,M,1
2182,semirezio,M,1
2183,manonfesso,M,1
2184,Gianluc36941462,M,1
2185,alecscrp,M,1
2186,CarpLuigi,M,1
2187,AnnunziatErrico,M,1
2188,Frances90624267,M,1
2189,Gamer20Mega,M,1
2190,Ida14846068,F,1
2191,NiccoloVSantoro,M,1
2192,Marilu49150787,F,1
2193,RossiniLoris,M,-1
2194,ClaudioLazzeri8,M,1
2195,triktra,M,1
2196,nando88030658,M,1
2197,robweb63,M,1
2198,MPetrini89,M,1
2199,ValentinaPan2,F,1
2200,kaucuku,U,1
2201,Annamar40266605,F,1
2202,renatopisckygm2,M,1
2203,Leonard94782243,M,1
2204,LetoSilvio,M,1
2205,MicheleSenator,M,1
2206,BonciDavid,M,1
2207,GioffrediAlfio,M,1
2208,Ludovica_Gioia,F,-1
2209,elprofe83459949,M,1
2210,RGarinella,F,1
2211,rosalbacola50,F,1
2212,giaget,M,1
2213,isa71333031,F,1
2214,officiaLEO16,M,1
2215,FedericoDepetr7,M,1
2216,Vespasi25856365,M,1
2217,sabrinavisconti,F,1
2218,MarioSi36875732,M,1
2219,MartinaDp98,F,1
2220,Rosa64295255,F,1
2221,RobertaLegale,F,1
2222,pintoremt,U,1
2223,Genny26477888,M,1
2224,CasulaRenato,M,1
2225,alessandrorubiu,M,1
2226,Asor81310025,M,1
2227,AgriculturaIT,U,1
2228,AndreaTomassi4,M,1
2229,GianniSecchi1,M,1
2230,MicheleMagni3,M,-1
2231,Franco30554674,M,1
2232,Pierfelice8,M,1
2233,PaoloPerugia1,M,1
2234,studioRotella,M,1
2235,SchiaffoLo,M,1
2236,Lucianamosca2,F,1
2237,NoiretNathalie4,F,1
2238,giusepp71635904,M,1
2239,Humanlies1,U,1
2240,ItaliaNazional,U,1
2241,SiffrediRoc,M,1
2242,Fede_Si,F,1
2243,erridisalvo,M,-1
2244,Geronim91785350,M,1
2245,Saibo_ITA,M,1
2246,_Anomaliah_,M,1
2247,Thomas38266940,M,1
2248,SabethArt,F,1
2249,avv_covino,F,1
2250,Elina83198899,F,1
2251,nicolapiaz,M,1
2252,ofyeb,M,-1
2253,Marta53932219,D,1
2254,moondo_info,U,1
2255,Rosy83847148,F,1
2256,Cris7887,M,1
2257,alessiabattagl,F,1
2258,Massimo35812121,M,1
2259,peppecarleo,M,1
2260,ciccia1970,F,1
2261,simongaudio,M,1
2262,ginesiocoluzzi,M,1
2263,samueldemaria,M,-1
2264,brunosavorelli,M,1
2265,fsannella,M,1
2266,MichelangeloI,M,1
2267,AliceVolintiru,F,1
2268,l_eredita,U,1
2269,Franco75471618,M,1
2270,MarlaWallace,F,1
2271,Verdad77584658,F,1
2272,MicheleBonomi00,M,1
2273,SuperFilo81,M,1
2274,marianospigarel,M,1
2275,vitoidoma,M,1
2276,KATYSCHAVNEL,F,1
2277,danieleverone11,F,1
2278,stefano_lega,M,1
2279,tiramagda,F,1
2280,CarloPose,M,1
2281,lorenzferragamo,M,1
2282,robbielove1987,M,1
2283,lagallinadomani,M,1
2284,MisterMuscolo,M,1
2285,PatriziaColucc5,F,1
2286,gtdark,M,1
2287,liberaliper,U,1
2288,angelodalessa15,M,1
2289,augusto__65,M,1
2290,rita_virgili,F,1
2291,vikingonormanno,M,1
2292,Donatella_Tesei,F,1
2293,DiventandoJeeg,M,1
2294,SulajJak,M,1
2295,Caronte88971193,M,1
2296,carboneernesto1,M,1
2297,sere_197,F,1
2298,poliofrancesco,M,-1
2299,PBurattini,M,1
2300,visit_lazio,U,1
2301,Diego91095926,M,1
2302,Antonio69321437,M,1
2303,Maria26046585,F,1
2304,AleMancini12,M,1
2305,LUIGIGDP,M,1
2306,STABILO66907378,M,1
2307,LUDOVICOpapalia,M,-1
2308,ggcivic,M,1
2309,_bluetulip_,F,1
2310,simonienrica61,F,1
2311,sintesi160,U,1
2312,nicolorizzi,M,1
2313,ApoliticoL,M,1
2314,LucaCappiello5,M,1
2315,Rita36547348,F,1
2316,sotto_la_mole,U,1
2317,faustofogliati,M,1
2318,tashunka73,M,1
2319,Andrea6990Tasca,M,1
2320,bellavi__,M,1
2321,Alex7565954163,M,1
2322,LuigiTorretta,M,-1
2323,PublioCornelio7,M,1
2324,lorenzo7514,M,1
2325,alcadobria,M,1
2326,pier4nic8,M,1
2327,crigerardis,F,1
2328,fede94334076,U,1
2329,DMontalcini,M,1
2330,moussmichele,M,1
2331,jnmshehata,M,1
2332,Proverbi_org,U,1
2333,ojal35276393,F,1
2334,Carlocarli1001,M,1
2335,tango_michele,M,1
2336,ilrappresentant,M,1
2337,pmcarpentieri,M,1
2338,DALESSA12962623,M,1
2339,gargiso,M,1
2340,EgidioOnofrio,M,1
2341,lu_massimiliano,M,1
2342,maleintimo,M,1
2343,mara_carfagna,F,1
2344,olaftheking1,U,1
2345,infoLorenzo,U,1
2346,amalaFCIM87,M,1
2347,bc_vs1,U,1
2348,IlariaPaoletti1,F,1
2349,Mauro56935099,M,1
2350,MatteoFreschini,M,1
2351,FedericaRigato1,F,1
2352,allegriaamici,F,1
2353,MonicaPorcedda,F,1
2354,Boskez1,M,1
2355,giovannicorsini,M,1
2356,sigma_tao,M,1
2357,raffaelemanci14,M,1
2358,robygessyromany,M,1
2359,Giusepp91157604,M,1
2360,Italyhikikomori,M,1
2361,Aromano190493,M,1
2362,Elisa25207025,F,1
2363,Frances20192091,M,1
2364,Claudio94479442,M,1
2365,illeons,M,1
2366,AlessAmodio,M,1
2367,obioneagain,M,1
2368,ruggerocastell1,M,1
2369,caritas_milano,U,1
2370,GaryBaldi12,M,1
2371,Chri_Grasso,M,1
2372,Raffael62369777,M,1
2373,DespotaIl,M,1
2374,muttian,M,1
2375,AlessandroZuti,M,1
2376,il_mente,M,1
2377,PierpaoloPartip,M,1
2378,MauroConver,M,1
2379,Rosario61387709,M,1
2380,EmilioBatti,M,1
2381,BoyoBrescia,M,-1
2382,andrea_ennio,M,1
2383,Astrea62,F,1
2384,ALigioi,F,-1
2385,GuidiSanMarino,M,1
2386,2309mail,M,1
2387,peppecaridi,M,1
2388,giorgiobetti1,M,1
2389,Simone11823747,M,1
2390,Gerlandovalenti,M,1
2391,franco11566379,M,1
2392,Pishi235,M,1
2393,GloriaShankari,F,1
2394,bobcat09869198,M,1
2395,vizzent,M,1
2396,AngeloVincenzo5,M,1
2397,EmAvEc14,M,1
2398,mr_labeffa,M,1
2399,Albertoll10,M,1
2400,DanielDonnini,M,1
2401,SareiIO,U,1
2402,MrosariaColetti,F,1
2403,PatriziaTorrisi,F,1
2404,24Mattino,U,1
2405,MariaGr00981216,F,1
2406,AndreaSerri17,M,-1
2407,mascellable,M,1
2408,Adalber83049373,M,1
2409,omsicap,U,1
2410,Nicola9h,M,1
2411,Gitto80092925,M,1
2412,Aliautonomie,U,1
2413,Neroblu13,U,1
2414,Sputnik26603174,U,1
2415,friuliandiego,M,1
2416,gianlutricarico,M,1
2417,AndreaSotti17,M,1
2418,clazua61,M,1
2419,Cocomax87925102,M,1
2420,selmge1,U,1
2421,andy77car,M,1
2422,RoccoTodero,M,1
2423,MicheleValinoti,M,1
2424,nicolaoliva,M,1
2425,espociro74,M,1
2426,Paolo58835482,M,1
2427,WelfarWelfare,U,1
2428,ADezzola,M,1
2429,IlNanoBrontolo,M,-1
2430,senciviche,U,1
2431,AlbaViola7,F,1
2432,mimmoambrosanio,M,1
2433,DomiziGiancarlo,M,1
2434,brulaky1,U,1
2435,AshtonColto,U,1
2436,Roberta78022886,F,1
2437,vinci3375,M,1
2438,AlessiaFabio3,M,1
2439,fabiofal,M,1
2440,destra_centro,U,1
2441,f_innocenzi,F,1
2442,RosarioDAvino61,M,1
2443,Flavio63447566,M,1
2444,AntonelloCLeone,M,1
2445,giacomarro,M,1
2446,Anila23145136,F,1
2447,AndreettaMax,M,1
2448,carlossartori19,M,1
2449,stefanoocortii,M,1
2450,CorduaRino,M,1
2451,GSettepani,M,1
2452,FbCataldo,M,1
2453,Gianluc42631703,M,1
2454,MarcoPortello,M,1
2455,Laura08819934,F,1
2456,Ruzzet3,U,1
2457,Giovann01155252,M,1
2458,DavideGBianchi,M,1
2459,Omar_b93,M,1
2460,trainto8,M,1
2461,FlindersLn,U,1
2462,EnricoPani1,M,-1
2463,buxenos,M,1
2464,arvill21,M,1
2465,I_m_Mele,M,1
2466,sfanculante,U,1
2467,CornagoFederico,M,1
2468,marta_mataloni,F,-1
2469,ladytakumino,F,-1
2470,Ghost31167326,U,1
2471,SanzioSalvatore,M,1
2472,michybarbarino,F,1
2473,LiveWorld45,U,1
2474,batterista1969,M,1
2475,CostruireInsie,U,1
2476,pascelupo,M,1
2477,nzuanzu,F,-1
2478,Marilen72887147,F,1
2479,Claudio91948264,M,1
2480,nicobarattaFG,M,1
2481,MazzellMaurizio,M,1
2482,Twilux1,M,1
2483,Lore642000,M,1
2484,MariaLuisaBor16,F,1
2485,Renzo66222653,M,1
2486,ArcuriGabri,M,1
2487,MarinaTortora1,F,1
2488,djgogi,M,-1
2489,Kerygma46,M,1
2490,Fabio3,M,1
2491,jolandanina,F,1
2492,acquario14,U,1
2493,GiuseppeCasco88,M,1
2494,CiroGiuliano3,M,1
2495,AdemiElmedin,M,1
2496,RickInTheSun,M,1
2497,GreeC_,F,1
2498,PerisiMarco,M,1
2499,EnzoBertocci,M,1
2500,Mr_Santoro51,M,-1
2501,Dustin40359262,M,1
2502,MaelaPolo,F,1
2503,ClaudiaGargiu11,F,1
2504,wi2l_,M,1
2505,forexauditor,U,1
2506,Antonio93167234,M,1
2507,GabriellaAlbor1,F,1
2508,Massimi12763606,M,1
2509,wajdibk,U,1
2510,peppino_franco,M,1
2511,DarioSanna,M,1
2512,enrica_palma,F,1
2513,BellomoAlexis,M,1
2514,massimoscivitel,M,1
2515,GiuseppiConte,M,1
2516,FabrizioCrimi,M,1
2517,claudio_marro,M,1
2518,acarlitosway,M,1
2519,noire_ele,F,1
2520,delfrancosimone,M,1
2521,annazizzolega,F,1
2522,tullio34393092,M,-1
2523,Elisa34012803,F,1
2524,eusabbate,M,1
2525,rasoiatediOccam,M,1
2526,Marcelluss111,M,1
2527,sebspada,M,1
2528,tiberipino,M,1
2529,Quintarelli_A,M,1
2530,ruggeroseccia,M,1
2531,AngelaSileo,F,1
2532,natnbnat,U,1
2533,mezzosoldatoun1,M,1
2534,feno20001,M,1
2535,Rayssa66391239,F,1
2536,dottantoniolom1,M,1
2537,Simone23916445,M,1
2538,matteopio18,M,1
2539,Simone_Perboni,M,1
2540,RobertoMaritan4,M,1
2541,machinagrifeo,M,1
2542,Nicola3005,M,1
2543,picotto48,U,1
2544,Motorsportitaly,U,1
2545,Destradipopolo2,U,1
2546,Alessio_Nastro,M,1
2547,EJijji,U,1
2548,niccogusso,M,1
2549,buscagio,M,1
2550,LIndifferente1,U,-1
2551,AntonioGCino76,M,1
2552,bastiano56,M,1
2553,NotarioVincenzo,M,1
2554,studiosaviello,F,1
2555,Albino37136633,M,1
2556,GallicchioRose1,F,1
2557,Guendal52177841,F,1
2558,sergiocarettoni,M,1
2559,6Stars13,U,-1
2560,leoneffe,M,1
2561,kekkocadoni1983,M,1
2562,GrattoDanny,M,1
2563,Teresit93240733,F,1
2564,Francesco_M95,M,1
2565,SalvoMartino93,M,1
2566,marco72839376,M,1
2567,ernesto_casara,M,1
2568,19561224,F,1
2569,Findor8,U,1
2570,SocialeDestra,U,1
2571,carlovittorio2,M,1
2572,HainealaRobert,M,1
2573,il_duca_nero,M,1
2574,fabio67seaitaly,M,1
2575,IUccido,M,1
2576,wlafiga_fun1,M,1
2577,Ross5716,U,1
2578,MattOrenzi1,M,1
2579,mazzotti77,M,1
2580,PCampanozzi,M,-1
2581,AlDistefano1,M,1
2582,sDefilippio,M,1
2583,LuigiRizzi67,M,1
2584,RioloClaudia,F,1
2585,pc_71,F,1
2586,realRenzoMarcos,M,1
2587,SattaStt,M,1
2588,SarraLuca73,"
",1
2589,1963_caterina,F,-1
2590,AndreaToscanoDJ,M,1
2591,paologoppion,M,1
2592,SICURBOOK,M,1
2593,army_toscano,U,1
2594,bettonaradio,U,1
2595,fil_verde,M,1
2596,mgianluca74,M,1
2597,Lu_clbr,F,1
2598,WarmenBent,M,1
2599,damianoamadori,M,1
2600,giuspen,M,1
2601,francesco_rim,M,1
2602,MBscitech,U,1
2603,umby38616863,M,1
2604,OrnellaMirra,F,-1
2605,PatellaRaf,M,1
2606,donato_v_,M,1
2607,spirod63,M,1
2608,Fabio98903188,M,1
2609,RobertoSbabo,M,1
2610,soros_i,U,-1
2611,AliSi_17,M,1
2612,THORWOLF742,M,1
2613,dario_dario6767,M,1
2614,geox64,U,1
2615,alegrimaudo,M,1
2616,thegames843,M,1
2617,TeresaMazzocca,F,1
2618,rontagnano,M,1
2619,xox50971074,M,1
2620,IvanBrazzo,M,1
2621,GCeccaroli,M,1
2622,GisellaPizzo_,F,1
2623,SinceroSalvini,U,1
2624,Fabrizi65575983,M,1
2625,DonatellaPisanu,F,1
2626,rickyguarino10,M,1
2627,RealeNella,U,1
2628,Annalessandraz,F,-1
2629,mario_ciardi,M,1
2630,garofaloluigict,M,1
2631,capitanomiocap1,M,1
2632,PizziniPaolo,M,1
2633,AleBosco76,M,1
2634,NicoloLeolini,M,1
2635,simvesentini,M,1
2636,fedeiix,F,-1
2637,Bufalo41684110,U,1
2638,UgoBruno3,M,1
2639,eston74828153,U,1
2640,Andrea40187036,M,1
2641,pigicolizzi,M,1
2642,ESiporso,M,1
2643,GiuseppeGPrete1,M,1
2644,umbertocostab,M,1
2645,CarmelaMustazza,F,1
2646,PireddaMa,U,1
2647,andrea_swaro,M,1
2648,Rangel_Cruz,U,1
2649,robertofrezzat1,M,1
2650,Mario48033699,M,1
2651,TheSmokingBrai1,U,1
2652,Stefano19086,M,1
2653,BruCocco,M,1
2654,iam_strang3,M,1
2655,G_Saudella,M,-1
2656,Paoloba76,M,1
2657,CristallRusso,F,-1
2658,noi_prima,M,1
2659,rinomarisa,F,1
2660,Lacrudarealta1,M,1
2661,quelladictf,F,1
2662,nettypar2000,U,1
2663,piasecki_kacper,M,1
2664,Amarco45924053,M,1
2665,fabriziofirenze,M,1
2666,Alexanderxxvii1,M,1
2667,treck3cktreck,M,1
2668,Rosa49327547,F,1
2669,mvpiso,M,1
2670,pinoli33,M,1
2671,michelefico1,M,1
2672,DanieleCampi1,M,1
2673,AlfioMontalbano,M,1
2674,Giutah,F,-1
2675,sisti_andrea,M,1
2676,pf9395,F,1
2677,PRATICOGIUSEPPE,M,1
2678,pest1975,F,1
2679,radioamici69,U,1
2680,haycutter85,U,1
2681,donnarsm,F,1
2682,GiuseppeBozza,M,1
2683,PAmighetti,M,1
2684,andreamarena,M,1
2685,gabrijust7,F,1
2686,emanuelmme1,M,1
2687,giux2010,M,1
2688,Claudiolsp567,M,1
2689,eugavi55,M,1
2690,MauriGiorda,M,1
2691,FgsCalabria,U,1
2692,MeliSandro72,M,1
2693,Osteoporotico,M,-1
2694,fasciostellepd,U,1
2695,IoSonoerMejo,M,-1
2696,IlMarcheseDelG4,M,1
2697,alexbettoni,F,1
2698,alberto91288315,M,1
2699,PopolareG,M,1
2700,JTF731,M,1
2701,emme_cru,U,-1
2702,Giulia67837906,F,1
2703,Massimo94202167,M,1
2704,whyt12801272,M,1
2705,Clarembaldo,U,1
2706,Filippo873,M,-1
2707,cantautrice,F,1
2708,fabiozoccolan,M,1
2709,matteo_restivo,M,1
2710,Titty8010,F,1
2711,zingonifi,M,1
2712,francecappe,M,1
2713,LucaSedda,M,1
2714,Ruby6415,U,-1
2715,alcesola,U,1
2716,amorosi_m,M,1
2717,bulfoned3,M,1
2718,RealRayAleX,M,-1
2719,SimonaVitali8,F,1
2720,Mirco63564056,M,1
2721,cribep,F,1
2722,Dir_Fontana,M,1
2723,Andreagiachetta,M,-1
2724,turi136,M,1
2725,davidecipria7,M,1
2726,luconia_city,U,1
2727,AmaliaSciurba2,F,1
2728,CircolodiD,U,1
2729,aleappo53,M,-1
2730,Paolo94Enna,M,1
2731,AntonacciMatteo,M,1
2732,Pino17693255,M,1
2733,ArleoLu,M,1
2734,lalla_cherry,F,1
2735,vincenzino1897,M,1
2736,Legenda66753431,U,1
2737,dafa54,U,1
2738,DomenicoIdda,M,1
2739,Watcher13570694,M,1
2740,ChiaraFazzano,F,1
2741,GiovanniSotera,M,1
2742,AlBizzotto,M,1
2743,Farmacino,M,1
2744,ElenaGirola,F,1
2745,giopoggio,M,1
2746,massivethinking,M,-1
2747,brasacchio_rita,F,1
2748,marcoandriolo,M,1
2749,pellonara,F,1
2750,Liviu9511,M,-1
2751,LeghistaI,U,1
2752,shcfrancesco,M,1
2753,incompetente18,U,1
2754,SMadonna1990,M,1
2755,freespiritagent,U,1
2756,alealunni,U,1
2757,DeCristofaro_V,M,1
2758,cri11,F,1
2759,fedaerico,M,1
2760,michelebarile12,M,1
2761,Politica_IT,U,1
2762,miky2911,M,1
2763,StileFerdinando,M,1
2764,AsselliTommaso,M,-1
2765,loretoarte,U,1
2766,leo18936725,M,1
2767,LeonardoHueber,M,1
2768,vikopm,M,1
2769,FrancescaGugli6,F,1
2770,Marimicia2000,F,1
2771,clico01,M,1
2772,LIM_GLAM,F,1
2773,animewatcher_,U,1
2774,LegionAnthony,M,1
2775,RomaPoliticaIT,U,1
2776,fede_sardi,M,1
2777,fabiogioia91,M,-1
2778,zuhura05,U,1
2779,RobyCostahagal1,M,1
2780,DECORARTLASER,F,1
2781,robertapa586,F,1
2782,Davide_Dru,M,1
2783,RadioLuiss,U,1
2784,peochef,M,1
2785,scattomacco,U,1
2786,Stinco08,M,1
2787,EttoreDiMauro1,M,1
2788,ManuelVaccaro1,M,-1
2789,mino3775,U,1
2790,MicheleMarchia1,M,-1
2791,sicarbone_,F,1
2792,cantalapace79,M,1
2793,97Pippo,M,1
2794,fabiomarchett16,M,1
2795,colornauta,F,1
2796,Thom66cl,M,1
2797,AlessiaMiceli9,F,1
2798,Angelo4615,M,1
2799,silviacstllani,F,1
2800,Parking_AR17,U,1
2801,MichelaDiDomen3,F,1
2802,DanilaCencig,F,1
2803,s3dinh0,M,1
2804,SantisdeGabriel,M,1
2805,Simone96655532,M,1
2806,raffaellaq,F,1
2807,SamueleTizian,M,-1
2808,michele_calvo,M,-1
2809,enchimo1,M,1
2810,AliRavelli,F,1
2811,Giovann17324592,M,1
2812,Guido63920178,M,1
2813,LegioneSpartana,M,1
2814,soaveale,M,1
2815,ritamontini1,F,1
2816,zannaimola,M,1
2817,MAlonso003,M,1
2818,sofiaferrari66,F,1
2819,PatriziaSici,F,1
2820,Dexter3_9,U,1
2821,NBardoscia,M,1
2822,fram_franc,U,1
2823,LilaEsp89023635,F,-1
2824,IgakeF,M,-1
2825,diosares6,U,1
2826,SanClaud1,U,1
2827,e_casciano,M,1
2828,SamuelToppano1,M,1
2829,guaiana1969,M,1
2830,Maranto2012,M,1
2831,kikko148,M,1
2832,GrassoDomenico5,M,1
2833,asino_buridano,M,1
2834,AleAl67953831,U,1
2835,cataldo_gravina,M,1
2836,ildomatoredica1,U,1
2837,dom_nunziata,M,1
2838,carrano_massimo,M,-1
2839,PadaniaThomas,M,1
2840,memoriapuntodoc,F,1
2841,AndreaCampodo,M,1
2842,egaltieri1,M,1
2843,Ildomandone1,U,1
2844,Talequale_a1Q,U,1
2845,AleDeni95,M,-1
2846,RoccoNuzzo76,M,1
2847,Stefano80950202,M,1
2848,Valeriosaccucc2,M,1
2849,ClaudiaSpisni,F,1
2850,Virgo856,M,1
2851,Basilio_Valenti,M,1
2852,fililand1,M,1
2853,JeanBatz3,U,1
2854,maria_ranza,F,1
2855,AM_007_,U,1
2856,ist_mercurio,M,1
2857,realchiaradb,F,1
2858,Antoine50577512,U,-1
2859,giusepp67393192,M,1
2860,DISOSS,U,1
2861,angiotti,M,1
