,twitter_id,sex,partito
1804,@Mattew555,M,1
1805,@steficuci2017,F,1
1806,@valentinaa758,F,1
1807,@SalvatoreFogl12,M,1
1808,@ocramgy,M,1
1809,@Franca09530603,F,1
1810,@dovicolupo,M,1
1811,@SilvanaSmorti,F,1
1812,@Nicola27321449,M,1
1813,@VCapurso,M,1
1814,@AngeloCristofa3,M,1
1815,@MaraSartori1,F,1
1816,@FascianiRoberto,M,1
1817,@Solloluigi1,M,1
1818,@fran_colino,M,1
1819,@GianlucaRomales,M,1
1820,@simona_nardone,F,1
1821,@lucataiti,M,1
1822,@salvatorepomil2,M,1
1823,@giulio14389576,M,1
1824,@Leandrolibera20,M,1
1825,@IlariaRocchi,F,1
1826,@FPisotti,F,1
1827,@Saverio66693212,M,1
1828,@Balin13377287,M,1
1829,@gbaffino,M,1
1830,@AURORA65388938,F,1
1831,@manucaporale,M,1
1832,@rosydalessio,F,1
1833,@66Adina,F,1
1834,@SalvatoreLupo11,M,1
1835,@GiuseppeIppol20,M,1
1836,@Simone77772131,M,1
1837,@80mauri,M,1
1838,@Sara22431882,F,1
1839,@rita_longhin,F,1
1840,@Matthaeus59,M,1
1841,@EliCincotti,M,1
1842,@thedoctorgigi,M,1
1843,@laura_leskov,F,1
1844,@GiuseppePusced4,M,1
1845,@BeneBenio,M,1
1846,@ChristianManili,M,1
1847,@luclaura,F,1
1848,@Susanna15413826,M,1
1849,@MarcelloAllocca,M,1
1850,@Mariang68993227,F,1
1851,@Lo62renzo,M,1
1852,@alessan90805240,M,1
1853,@Florinda2012,F,1
1854,@ondemike,M,1
1855,@marinelladerose,M,1
1856,@fabiovinci84,M,1
1857,@pedros1897,M,1
1858,@Linda2018LG,F,1
1859,@leoqu8,M,1
1860,@Salvato59393819,M,1
1861,@GiuseppeMario14,M,1
1862,@RobertaCuocolo,F,1
1863,@NoaroA,F,1
1864,@Donato66604413,M,1
1865,@NicolaAzara,M,1
1866,@NicolaDePasqua6,M,1
1867,@FioraniE,M,1
1868,@Angie95485992,M,1
1869,@gianluca_It,M,1
1870,@AscenziPaolo,M,1
1871,@adelecola21,F,1
1872,@Guseppe15501745,M,1
1873,@Marco6002,M,1
1874,@desole_a,M,1
1875,@p_ziveri,M,1
1876,@avmcommerce,U,1
1877,@GinoVene,M,1
1878,@YuppieDavide,M,1
1879,@AOCampione,M,1
1880,@marcotorricini,M,1
1881,@MattiaDiflorio1,M,1
1882,@Annadonato11,F,1
1883,@FiorellaManago,F,1
1884,@braveManSeven,M,1
1885,@pozzi_francesca,F,1
1886,@assunta2600,F,1
1887,@StefanoNicoMass,M,1
1888,@irene_miceli,F,1
1889,@Daniele55052123,M,1
1890,@AntonioDP77,M,1
1891,@zorrozara77,M,1
1892,@Peira_27,M,1
1893,@Carmelacarmi65,F,1
1894,@gieffekappa,M,1
1895,@drsantini,M,1
1896,@giorgiolga,F,1
1897,@lauroaldo3,M,1
1898,@22berry22,M,1
1899,@galuppi_vito,M,1
1900,@Marisa53945313,F,1
1901,@ludoct,M,1
1902,@alexmichy3,M,1
1903,@27Greco,M,1
1904,@nikozzzy,M,1
1905,@maxfrancosr,M,1
1906,@iaiapiante,F,1
1907,@Massimo86550545,M,1
1908,@maxmaximum63,M,1
1909,@Paolo91296530,M,1
1910,@GiuseppeFiore00,M,1
1911,@GianlucaScalera,M,1
1912,@liotoni60,M,1
1913,@Emanuel98757340,M,1
1914,@ManfrediGuttad2,M,1
1915,@Andrea43129858,M,1
1916,@DON_GINETTO,M,1
1917,@BianchinCiccio,M,1
1918,@MartinaGritti2,F,1
1919,@cobra_otg_427,M,1
1920,@giuliobecchi,M,1
1921,@Carlettina72Cg,F,1
1922,@BrunoGalli,M,1
1923,@AAnsequi60,M,1
1924,@Tindaro95519378,M,1
1925,@beppeferri9649,M,1
1926,@romitodelarocca,M,1
1927,@Leonard33968045,M,1
1928,@vincenz94103912,M,1
1929,@Juri30563025,M,1
1930,@PrinzioRita,M,1
1931,@Julia18002513,F,1
1932,@GRinaldini,M,1
1933,@RMaielllo,M,1
1934,@Constan47148407,M,1
1935,@SusannaTrippa,F,1
1936,@OscarStrano,M,1
1937,@giusepp321,U,1
1938,@barbaravola,F,1
1939,@EleonoraVozzel1,F,1
1940,@leolore,U,1
1941,@AAnniceli,F,1
1942,@FrancoDeGaetano,M,1
1943,@Frances45265529,M,1
1944,@Luigi67926281,M,1
1945,@NordeSud2,U,1
1946,@FabioVizzari,M,1
1947,@NaldiRebecca,F,1
1948,@carmelo_sicuso,M,1
1949,@zenobi15,M,1
1950,@davidcarneval10,M,1
1951,@VirgilioBuffoni,M,1
1952,@thelessirozzi,F,1
1953,@vincenzodb1993,M,1
1954,@MonicaGipsy,F,1
1955,@FrankSime,M,1
1956,@Hippo88181460,M,1
1957,@caffiov,M,1
1958,@LucaRossi666,M,1
1959,@matteoparma,M,1
1960,@savan39765808,M,1
1961,@enricolamonica,M,1
1962,@Camo82053619,M,1
1963,@605e332b1f9f44c,M,1
1964,@alessan43795821,M,1
1965,@mic5oc5,M,1
1966,@Daniele_Veca,M,1
1967,@Loregun_,M,1
1968,@caserta_lella,F,1
1969,@Simona04516359,F,1
1970,@PAOLOPOLPALA75,M,1
1971,@AleZuccotti,M,1
1972,@ComeauLouise,M,1
1973,@romeo_zanotto,M,1
1974,@SilviaMigliori1,F,1
1975,@sergio_polimeni,M,1
1976,@Antonio61775406,M,1
1977,@VoloSmania,M,1
1978,@marcopisky,M,1
1979,@Enrico04327143,M,1
1980,@salvinianadoc,F,1
1981,@patriotaitalian,M,1
1982,@MarkoF11,M,1
1983,@MarcoCarletti74,M,1
1984,@eliomauceri,M,1
1985,@papavero1993,M,1
1986,@JonathanFesta3,M,1
1987,@1959_vincenzo,M,1
1988,@Stefano63664901,M,1
1989,@Franco_mare,M,1
1990,@AgostinoSalza,M,1
1991,@Dario33883068,M,1
1992,@mannarino_luca,M,1
1993,@GlobalPartssrl,U,1
1994,@invano94,M,1
1995,@Luca63316200,M,1
1996,@oMASSIo,M,1
1997,@IPaielli,M,1
1998,@SixxiS73,U,1
1999,@lauramostardini,F,1
2000,@silviopagliari,M,1
2001,@CrisPC47836812,M,1
2002,@RGasponi,M,1
2003,@riccardodgiusto,M,1
2004,@marchino_17,M,1
2005,@DottAngeloC,M,1
2006,@rinorizzo,M,1
2007,@Sospeso4,M,1
2008,@elprofe83459949,M,1
2009,@raul78788,M,1
2010,@BABA35676162,M,1
2011,@ozzy59279,M,1
2012,@xilax65,U,1
2013,@TizianaTiselli,F,1
2014,@frank72009412,M,1
2015,@makumba20458521,U,1
2016,@deo_marco,M,1
2017,@Look1406,M,1
2018,@cacco72,M,1
2019,@giovann22401270,M,1
2020,@raggio_sandra,F,1
2021,@barbaraselv,F,1
2022,@byluke69,M,1
2023,@angebia_,F,1
2024,@Molinari56,M,1
2025,@GreenEy87171873,U,1
2026,@robyvise,M,1
2027,@afgibi,M,1
2028,@Cioninipaolo,M,1
2029,@nfralollo,M,1
2030,@VanesCarpi,M,1
2031,@SilviaScogna,F,1
2032,@indelicatoeyah1,M,1
2033,@sceicco2007,M,1
2034,@mipiaceilblu,U,1
2035,@IAMMYLORD1,U,1
2036,@lunatic79209903,F,1
2037,@Aureliavale40,F,1
2038,@GennaroScia,M,1
2039,@BerselliThomas,M,1
2040,@MMoonh,M,1
2041,@La_Caputo,F,1
2042,@Iolanda07658172,F,1
2043,@SoraviaMario,M,1
2044,@ParenteDavide,M,1
2045,@AnselmiDanilo,M,1
2046,@lallagegina,F,1
2047,@Bennysweet72,F,1
2048,@sixsilvi,F,1
2049,@ClaudioBurla,M,1
2050,@Marco_Angelo69,M,1
2051,@Lupazzo1978,M,1
2052,@marcoca50318572,M,1
2053,@stfrance60,M,1
2054,@ElioFeliciani,M,1
2055,@MenegazziMarina,F,1
2056,@CavagliereN,M,1
2057,@Salvato25797573,M,1
2058,@ErasmoGaeta,M,1
2059,@BrusadelliP,M,1
2060,@SimoneMangano8,M,1
2061,@1Conci,U,1
2062,@Vincenz89103833,M,1
2063,@gemelli58,M,1
2064,@righetto,M,1
2065,@vitomastropasq2,M,1
2066,@apombra,F,1
2067,@Marina48118673,F,1
2068,@Waffenkappa1,M,1
2069,@DrSilvio1,M,1
2070,@deg_giuseppe,M,1
2071,@cinzia_palmacci,F,1
2072,@Carlo32232168,M,1
2073,@DavideS39838905,M,1
2074,@Carlo_Birraio,M,1
2075,@FerruccioSmani1,M,1
2076,@Salvato00506710,M,1
2077,@stefani19731019,F,1
2078,@acocukora,U,1
2079,@jusy777,F,1
2080,@Peppino_Lauria,M,1
2081,@terrier1968bull,U,1
2082,@il_federa,M,1
2083,@giordanomusica,M,1
2084,@Laura17415682,F,1
2085,@giovannitavill,M,1
2086,@lucadaddabbo,M,1
2087,@Marzia_M,F,1
2088,@rossella_falai,F,1
2089,@MarinellaPagani,F,1
2090,@LLuke68,M,1
2091,@Susy484,F,1
2092,@Al_Villanova,M,1
2093,Massimogazza,M,1
2094,SCerquaglia,M,1
2095,BMonetta,M,1
2096,11SIMO,-,1
2097,vigevano56,M,1
2098,DanieleApicell3,-,1
2099,AlfredoScamponi,M,1
2100,LegendeZurbaine,M,1
2101,bersagliera72,-,1
2102,giangrasso_,-,1
2103,giudo1974,M,1
2104,yanoshtp,M,1
2105,IGuastafeste,-,1
2106,ChiaraNews,F,1
2107,DucaLucia,F,1
2108,Marktuc1,M,1
2109,lipari_gino,M,1
2110,100_lyon,-,1
2111,Rossi473487241,-,1
2112,antoninopalomb,M,1
2113,EttorePoliti1,M,1
2114,Lu_can0,M,1
2115,nardone_matteo,M,1
2116,tamanteterzo,M,1
2117,fabioviola9,M,1
2118,marangone65,M,1
2119,Emanuel48773468,M,1
2120,MAX18673,M,1
2121,thomaspsyy,M,1
2122,happyFeetRosy,-,1
2123,giampmic,M,1
2124,SilvioCamastro,M,1
2125,vanbasko85,M,1
2126,ellygio81,F,1
2127,ernestosaggese,M,1
2128,Stefano36841374,M,1
2129,AndresIta78,M,1
2130,EzioMastrangel5,M,1
2131,SalamoneMarco,M,1
2132,ab_imis,-,1
2133,DomenicoMarco,M,1
2134,ylatIemoR,-,1
2135,giorgio_cabibbo,M,1
2136,WalterTonello,M,1
2137,PeppeSimonett,M,1
2138,BiNNu85,M,1
2139,FBurigo,M,1
2140,Alex70Fa,M,1
2141,ProduzDroghetto,-,1
2142,ippazio6410,M,1
2143,Rosario86383813,M,1
2144,robertosabatin4,M,1
2145,alvino_marco,M,1
2146,AlessandraBenzi,F,1
2147,GIUSI48480373,F,1
2148,yuristeborghi,M,1
2149,angelaalbini1,F,1
2150,micomedical,M,1
2151,VittorioMarcu,M,1
2152,bsmg2019,-,1
2153,antonionatale31,M,1
2154,Ninni66163167,-,1
2155,CesaroMichele,M,1
2156,NormanCantini,M,1
2157,maxdettomax,M,1
2158,fergastolo,M,1
2159,bonanno_katia,F,1
2160,antoniodifazi12,M,1
2161,mariottoandrea,M,1
2162,vincitossico1,-,1
2163,mazzamauro73,M,1
2164,fiorenzacastigl,F,1
2165,max_cpt,-,1
2166,enzovff,M,1
2167,poseidone76,M,1
2168,giusto_renato,M,1
2169,Florence_Sell,-,1
2170,AntoFerri77,F,1
2171,pepimizio,M,1
2172,CarloPatrignano,M,1
2173,Taraparso,-,1
2174,giovannivallora,M,1
2175,SergioVenditti,M,1
2176,kelibravo,M,1
2177,ArturoCiccarel1,M,1
2178,FilippoRossi89,M,1
2179,DrDibartolomeo,M,1
2180,marshpr,M,1
2181,Giocampo4,-,1
2182,martapedrinelli,F,1
2183,annacapra84,F,1
2184,digecla,,1
2185,NicoloGiraldi,M,1
2186,flamini_angelo,M,1
2187,teos1965,M,1
2188,fabiolam72,F,1
2189,kristyle2007,M,1
2190,MarettaPala,F,1
2191,IeneSicule,-,1
2192,inconis,-,1
2193,OlgaCaliendi,F,1
2194,CamillaMarini94,F,1
2195,rsantorsola,M,1
2196,MissDaniChanel,F,1
2197,IatarolaIbai,-,1
2198,Avatar00amazons,-,1
2199,cate11563,F,1
2200,monaldol,-,1
2201,capdkez,M,1
2202,MauroTessarin,M,1
2203,komba_vany,F,1
2204,enzoviscuso,M,1
2205,uni_doc,,1
2206,RendinaMike,M,1
2207,Crisafleandro,M,1
2208,stefaniasterpet,F,1
2209,fasanofranco,M,1
2210,EmanueleDurin,M,1
2211,EzTonio,M,1
2212,NeuroVirtu,M,1
2213,Celesti54884622,F,1
2214,darkshad0w,-,1
2215,steellady1752,F,1
2216,Puce701,F,1
2217,magnagiova,F,1
2218,nickkr1969,-,1
2219,conapo_toscana,-,1
2220,Roby43311022,F?,1
2221,Gianfra12854586,M,1
2222,PAT20174,-,1
2223,Carmen22877177,F,1
2224,cloedesantis,F,1
2225,rossella_falai,F,1
2226,drpmgiorgi,M,1
2227,Bruno38419194,M,1
2228,pedrettiagostin,M,1
2229,TatulliAnna,F,1
2230,orphea65,F,1
2231,LicciLogistica,-,1
2232,saravacanze,-,1
2233,domenicofino1,M,1
2234,Frances09861182,M,1
2235,Aaronn31,M,1
2236,GiancarloDeRisi,M,1
2237,giovannibottine,M,1
2238,perrone_san,M,1
2239,lecceto,-,1
2240,lucia_capellaro,F,1
2241,ALVY19701,M,1
2242,DiacronicoMurra,-,1
2243,RGasponi,F,1
2244,Annareporter,F,1
2245,Gigi412Po,M,1
2246,marchino_17,M,1
2247,magicaGrmente22,F,1
2248,BluPonza,-,1
2249,Pignolik,F,1
2250,sciaclui,M,1
2251,GianPaoloAosta,M,1
2252,cacco72,M,1
2253,Vortumno,M,1
2254,patriziaBobbio,F,1
2255,alessandracatit,F,1
2256,brunoneri73,M,1
2257,giuseppebaldari,F,1
2258,angebia_,F,1
2259,MarchinMarchet,-,1
2260,Marcant30323998,M,1
2261,AriannaBertucc1,F,1
2262,fabietto2006,M,1
2263,NonnoPj,-,1
2264,LucaMucci3,M,1
2265,Cioninipaolo,M,1
2266,BraccobaldoRico,M,1
2267,bellux27,M,1
2268,metal71a,M,1
2269,RuslanaOpika,?,1
2270,LinoNardo,M,1
2271,federicomaj1,M,1
2272,rosamarialena,F,1
2273,peppegius,M,1
2274,lallagegina,F,1
2275,TwittGiorgio,M,1
2276,docflipperino1,M,1
2277,GIOVANN34158073,M,1
2278,samaris62_salvo,M,1
2279,docst,F,1
2280,nicolettaborett,F,1
2281,giovannino211,M,1
2282,RondinaStefania,F,1
2283,giuseppemilie,M,1
2284,enniobernasconi,M,1
2285,kolemicos,M,1
2286,EugeniaSoardi,F,1
2287,MariaPier2,F,1
2288,ninostudio5,-,1
2289,MelogranoAssist,-,1
2290,Lucadardo63,M,1
2291,elenaperoni,F,1
2292,GiufreMaurizio,M,1
2293,GCicchitti,M,1
2294,lmt1201,M,1
2295,ilfra87,M,1
2296,costimocanu11,M,1
2297,mauriziobuf,M,1
2298,gdefelici,M,1
2299,francorol1,-,1
2300,AntonioGuasta,M,1
2301,titillone,M,1
2302,Alessandro6931,M,1
2303,simorocc,M,1
2304,Lecca_Matteo,M,1
2305,AntoOldMascio,M,1
2306,danyscardia,M,1
2307,ilpreve,M,1
2308,soleluna2921,-,1
2309,LuciaCappucci1,F,1
2310,mulazzaniantoni,F,1
2311,ETTORINAANDREA,-,1
2312,nicolettaf2012,F,1
2313,BrusadelliP,-,1
2314,febbraio57t,F,1
2315,josephselly,M,1
2316,Raffael14765309,M,1
2317,MeloVelardo,M,1
2318,63teresina,F,1
2319,Serewawa123,F,1
2320,Frances98290773,M,1
2321,MMDiTillo,M,1
2322,RosarioGreco84,M,1
2323,Maria72037029,F,1
2324,eramacci23,F,1
2325,FontanaFr,M,1
2326,annamar89755338,F,1
2327,Gioppino91,M,1
2328,DanieleBaldu,M,1
2329,admajora89,M,1
2330,67lauraf,-,1
2331,mikkkk73,M,1
2332,LINARICCI1,F,1
2333,Elisabe94838092,F,1
2334,Strada_e_Follia,-,1
2335,meoma78,F,1
2336,donatobonuzzi,M,1
2337,ciarlicom,F,1
2338,oooooiiiixz,M,1
2339,Giovann12817511,M,1
2340,Il_Romantique,M,1
2341,gregoryazzuro,M,1
2342,sfcorti,M,1
2343,koeman78,M,1
2344,Faustin26144890,M,1
2345,domeversa,M,1
2346,alifiorini99,F,1
2347,FbCataldo,M,1
2348,Ale_Dempsey,M,1
2349,Ariel2575,F,1
2350,CINZIA65,F,1
2351,lauroaldo3,M,1
2352,RDrobertodona,M,1
2353,605e332b1f9f44c,M,1
2354,Bellisonus,M,1
2355,Ferdinando78,M,1
2356,PFwelding,M,1
2357,sandroantonini1,M,1
2358,JosephStarvaggi,M,1
2359,MaxGag51,M,1
2360,ADromedari,M,1
2361,beatric86362258,F,1
2362,mirkosantucci,M,1
2363,micelnera,F,1
2364,GranelliTiziana,F,1
2365,TuriSindoni,M,1
2366,LanzKeith,M,1
2367,Albialbi,M,1
2368,consulenzafiera,M,1
2369,FiDVicenza,M,1
2370,LINEAHbl,M,1
2371,cecchettoluigi,M,1
2372,MarcoVolpe89,M,1
2373,mondelle21,M,1
2374,ACapasso67,M,1
2375,Stefani89725024,F,1
2376,valterpianezzi,M,1
2377,alessio_peca,M,1
2378,michelenews1959,M,1
2379,FFornaroInt,M,1
2380,antronilla,F,1
2381,ScarponiAngelo,M,1
2382,GiovanniSmecca,M,1
2383,Ruskin13311923,M,1
2384,Sondra2504,F,1
2385,3497_8754,M,1
2386,PaoloDiop,M,1
2387,baroniroberto67,M,1
2388,Ciro2000Ciro,M,1
2389,briganteperamor,M,1
2390,f_citarella,M,1
2391,lucabechi70,M,1
2392,destefanisvitto,M,1
2393,deboragiannini2,F,1
2394,OtySeven,M,1
2395,UglCatania,M,1
2396,fpietroni,F,1
2397,phra_32,M,1
2398,emgidimeglio67,M,1
2399,ilcataro,M,1
2400,mario0549,F,1
2401,3netta1,M,1
2402,spilaceto,M,1
2403,giorgiomengato,M,1
2404,trapanintisi,M,1
2405,Massimo_Suella_,M,1
2406,simonacapuozzi,F,1
2407,pmeucci,M,1
2408,byluke69,M,1
2409,lomba972,M,1
2410,FedoraIsettaR,M,1
2411,realduke58,M,1
2412,veronicadegan,F,1
2413,EliCincotti,F,1
2414,Lucadav81,M,1
2415,ChristianManili,M,1
2416,gae_nava,M,1
2417,Giovann73007410,M,1
2418,marcecosimo,M,1
2419,benito_ackstek1,M,1
2420,Pino_Mls,M,1
2421,SOLANAS46,M,1
2422,fabiovinci84,M,1
2423,Lillolopipero,M,1
2424,CosimaP,F,1
2425,Ardit35073013,M,1
2426,catiadgd,M,1
2427,CarloSempreboni,M,1
2428,Seeee65520715,M,1
2429,Pasquale__Oliva,M,1
2430,Ago1964,M,1
2431,Pattyiiiyyy,F,1
2432,NoaroA,F,1
2433,nizzo99,M,1
2434,FabrizioLachi68,M,1
2435,sisman76,M,1
2436,giorgiobata,M,1
2437,MassimoGIANNOT2,M,1
2438,giupeppe73,M,1
2439,avmcommerce,-,1
2440,ACignatta,M,1
2441,marcotorricini,M,1
2442,lore_manno,M,1
2443,i_conti94,M,1
2444,Iu0Dva,M,1
2445,66Adina,F,1
2446,mazzanti_giu,F,1
2447,caffiov,M,1
2448,castelli_1977,M,1
2449,zoca72,M,1
2450,giuseppemolino2,M,1
2451,eva_deluca,F,1
2452,laura38150697,F,1
2453,antoniopascotto,M,1
2454,22berry22,M,1
2455,PiedimonteMarco,M,1
2456,MichelaBaglivo,M,1
2457,gattogigiola,M,1
2458,marylu800,F,1
2459,davide_bo,M,1
2460,cisseamadou09,F,1
2461,PasqualeDenise,F,1
2462,MicheleLaRosa6,M,1
2463,iaiapiante,F,1
2464,Massimo86550545,M,1
2465,dieguito82,M,1
2466,AngeloPioppo,M,1
2467,RubinoPino1,M,1
2468,dinosq,M,1
2469,nicolimichelegp,M,1
2470,bianchirenato,M,1
2471,Carlo48905497,M,1
2472,Sbirulinacbr600,F,1
2473,MicheLoi1,M,1
2474,francescabatta5,F,1
2475,rossella2172,F,1
2476,ElenaLeo13,F,1
2477,Michela5370,F,1
2478,marcic52,F,1
2479,davideomar,M,1
2480,iside50,F,1
2481,Marinotoma,M,1
2482,ilSicilia,M,1
2483,patrizio_rolle,F,1
2484,Chiara42799657,F,1
2485,Benny17714209,F,1
2486,MassimoNovati,M,1
2487,GiuliaDiScala,F,1
2488,AngaranoP,M,1
2489,GiuseppeRepossi,M,1
2490,DanieleMeloni80,M,1
2491,1stefanomonda,M,1
2492,angelam2008,F,1
2493,FabioVizzari,M,1
2494,AielloWilliam,M,1
2495,sara_netboy88,F,1
2496,MonicaGipsy,F,1
2497,FrancesBalducci,M,1
2498,MASSIMO04956772,M,1
2499,fru_fru_fru,M,1
2500,angelopaura,M,1
2501,Antone20530838,M,1
2502,NinoPedduzza,M,1
2503,fabrizio_larini,M,1
2504,MarkoF11,M,1
2505,firasmothadi,M,1
2506,leandro4one,M,1
2507,andreasartori19,M,1
2508,AgostinoSalza,M,1
2509,mannarino_luca,M,1
2510,tom__ton,M,1
2511,Alvaro101De,M,1
2512,AlanPeter3,M,1
2513,valter0456,M,1
2514,benedetti_guido,M,1
2515,robycatt1,M,1
2516,borgosperlonga,M,1
2517,EmilianoCorsi1,M,1
2518,MatteoRaso,M,1
2519,trueBrentLeo,M,1
2520,alfoliu,M,1
2521,OrfeoTeletabico,M,1
2522,Pietro557,M,1
2523,giovanna7918,F,1
2524,Giuseppus1972,M,1
2525,elisagrandin,F,1
2526,Ottavio_1,M,1
2527,PierozziDaniela,F,1
2528,ramoncensi,M,1
2529,RViretto,M,1
2530,gitopoli,M,1
2531,Enzo61726263,M,1
2532,FurgiuelePaolo,M,1
2533,morenomonti1939,M,1
2534,GiuseppeBignott,M,1
2535,rinamairo,F,1
2536,MicheleGaming,M,1
2537,BannoCarmelo,M,1
2538,thewatcherpost,-,1
2539,luciaalu1970,F,1
2540,mircogranocchia,M,1
2541,matija_12,M,1
2542,NoemiLazzaro,F,1
2543,Tommaso_Barleri,M,1
2544,vmsaltamartini,M,1
2545,ROCRABU,M,1
2546,alferoldi,M,1
2547,Partito_PVD,-,1
2548,giorgiolga,F,1
2549,Angelo98691924,M,1
2550,Eternauta64,M,1
2551,icalabret,M,1
2552,maddog75,M,1
2553,FAbbriata,M,1
2554,LolaicoDonato,M,1
2555,VellaniCristina,F,1
2556,masella_marco,M,1
2557,pippoewarci,M,1
2558,istitutopareto,-,1
2559,pigibia,M,1
2560,pipper805,M,1
2561,secolotrentino,-,1
2562,tofanifabrizio,M,1
2563,arcesazcapitale,M,1
2564,rikosta74,M,1
2565,THATISAMORE,F,1
2566,cri19631,M,1
2567,AnnaCerquetti,F,1
2568,tony_tonyyyyyy,M,1
2569,RosaGuida4,M,1
2570,cnzitaly,F,1
2571,fedecip1,M,1
2572,fiubby,M,1
2573,Omarcecchelani,M,1
2574,Gherry94,M,1
2575,elba_uribe,M,1
2576,Lfc8Morelli,M,1
2577,SerbanNelly,F,1
2578,enzoita,M,1
2579,Juliadriel,F,1
2580,ntonello_www,M,1
2581,Giovann01155252,M,1
2582,andrealosasso,M,1
2583,AleScrittore,M,1
2584,Nico60766570,M,1
2585,ughina92,F,1
2586,JagoMiani,M,1
2587,NinoPalmisano3,M,1
2588,luigimaniro,M,1
2589,65Giova,M,1
2590,MEDIALEAKS_IT,M,1
2591,actarus4175,M,1
2592,mirco2009,M,1
2593,cabba33,M,1
2594,Eocoach,M,1
2595,CristofoRE22,-,1
2596,Regina_Barni,F,1
2597,GiovanniLorenz2,M,1
2598,giominieri,M,1
2599,NolaGianni,M,1
2600,salvatorelaros5,M,1
2601,NaldiRebecca,F,1
2602,MauroGri64,M,1
2603,MariaSourvinou,F,1
2604,carlo5010,M,1
2605,Salvato07121946,M,1
2606,linopaglione,M,1
2607,0e48b952e3154d3,F,1
2608,NinaKh7777,F,1
2609,DivellaGio,M,1
2610,Alex86Games,M,1
2611,NancyYuna04,F,1
2612,Paolo27926844,M,1
2613,sguglielm0,M,1
2614,Franeck5Trentin,M,1
2615,desole_a,M,1
2616,Andrea84410820,M,1
2617,crazyvolley,-,1
2618,LuigiLazzaro82,M,1
2619,ClaudioMonta64,M,1
2620,LiguriaNotizie,-,1
2621,Eleonor40626084,F,1
2622,SpellittiNicola,M,1
2623,QGiaretta,M,1
2624,Art21L,-,1
2625,fabri_61,M,1
2626,ChiwanaPaolo,M,1
2627,LiciaAmario,M,1
2628,FabrizioTonon1,M,1
2629,thetopover60,M,1
2630,adrianopulit,M,1
2631,sandracarinci20,F,1
2632,alfrsalamone,M,1
2633,enza_gurrera,F,1
2634,ASRomaStrong,M,1
2635,allo757,M,1
2636,Peppino_Lauria,M,1
2637,Frate_Sole,M,1
2638,DavidePietro94,M,1
2639,AntoniBianchi,M,1
2640,EUROTALENTI,-,1
2641,NikiRubble,-,1
2642,sabomic,M,1
2643,giuseppeossola1,M,1
2644,cosimoandry,F,1
2645,franklamanna77,M,1
2646,elviraluraghi,F,1
2647,TarabusoVincenz,M,1
2648,DjCalletti1,M,1
2649,elenapiras1,F,1
2650,Frances35386571,M,1
2651,Zulianello_M,M,1
2652,RobertoGazzaneo,M,1
2653,maccariantonio,M,1
2654,SimoneLittlesun,M,1
2655,castaldo_biagio,M,1
2656,giorgione99,M,1
2657,MarcoPahl,M,1
2658,gixy7,M,1
2659,marianospigarel,M,1
2660,Ierac,M,1
2661,AttilioPier,M,1
2662,orchideatribale,F,1
2663,amadiodin,M,1
2664,taty_sidney,F,1
2665,golamazam1,M,1
2666,bonadonnaplg,M,1
2667,polipo51,M,1
2668,AldoUva,M,1
2669,GiuseppeIsnardi,M,1
2670,VeronicaCocco2,F,1
2671,MassimiCorrias,M,1
2672,LivornoPress,F,1
2673,mikigiobontempo,M,1
2674,LcConti,M,1
2675,Francilogalbo76,M,1
2676,RobertoOrlandoF,M,1
2677,Alessandro_Po,M,1
2678,LibertoGiacomo,M,1
2679,darioanut1,M,1
2680,bertolino_giada,F,1
2681,DaniloTallarico,M,1
2682,StatoItaliano,M,1
2683,fedeorica,F,1
2684,pascal1563,M,1
2685,annemarien54,F,1
2686,sergio_polimeni,M,1
2687,FulvioColombo3,M,1
2688,elioborrelli,M,1
2689,delmoscar,M,1
2690,lucapoletti,M,1
2691,francescoadduce,M,1
2692,AntonioNicolaPe,M,1
2693,MimmoFiori55,M,1
2694,sebatassan,M,1
2695,JulianMagiCarax,M,1
2696,malabuia6,M,1
2697,GiuseppeTeodor2,M,1
2698,rudemedur,M,1
2699,naturymente,M,1
2700,olmeofrancesco,M,1
2701,cinziamaffi1975,F,1
2702,LPrestagiovanni,M,1
2703,Annamar76256107,F,1
2704,gidomen,M,1
2705,pietrantoniof,M,1
2706,1972Ciuchino,M,1
2707,GianluPower,M,1
2708,mauro_cequi,M,1
2709,puntocasa2,M,1
2710,Tulio66642689,M,1
2711,AndreaCicerchia,M,1
2712,iordyfox,M,1
2713,FiorettaMassimo,M,1
2714,AmeliaAttolino,F,1
2715,TartanMio,-,1
2716,GiTiMatrix,M,1
2717,MariaPaolaFiore,F,1
2718,bepperotondo,M,1
2719,LamannaNi,M,1
2720,santeferrulli,M,1
2721,FVanon,M,1
2722,Vinc_Falabella,M,1
2723,ego0361,M,1
2724,angelotorre6,M,1
2725,axl76,M,1
2726,MaggialiSandro,M,1
2727,CorrenteChiara,F,1
2728,cittella,F,1
2729,monfrecolacarlo,M,1
2730,cdragos77,M,1
2731,Roberta29517253,F,1
2732,concitamili70,F,1
2733,dome_pietro,M,1
2734,casoni_pierluca,M,1
2735,ferraridiego77,M,1
2736,OnRobertoRosso,M,1
2737,offbeat_man,M,1
2738,PierreLBee,M,1
2739,pgmk1010,M,1
2740,chiericomic,M,1
2741,AlessioMaffei,M,1
2742,cecia1958,F,1
2743,matteo_rossino,M,1
2744,rastelli_mauro,M,1
